Vehicle Number,Violation Type,Timestamp,Location,Latitude,Longitude,Confidence Score,Vehicle ID,Frame Number,Time Slot,Riders Count
UNKNOWN,Signal Jumping,2026-05-19 20:30:43,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:30:49,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:31:00,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:36:26,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:36:32,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:36:39,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:36:55,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:03,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:06,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:10,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:37:12,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:37:22,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:25,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:26,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:27,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:28,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:28,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:28,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:29,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:30,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:30,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:31,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:37:32,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:32,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:32,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:33,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:33,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:33,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:34,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:36,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:36,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:36,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:37,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:37,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:37,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:38,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:37:42,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:37:50,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:37:51,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:00,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:02,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:06,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:06,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:08,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:08,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:09,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:10,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:17,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:19,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:22,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:28,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:34,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:35,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:36,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:37,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:38,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:39,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:39,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:40,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:41,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:41,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:42,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:42,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:43,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:44,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:44,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:38:45,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:38:49,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:39:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:39:42,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:39:51,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:46:19,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:46:22,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,No Helmet,2026-05-19 20:46:23,Junction A,18.5204,73.8567,0.3501791656017303,,,,
UNKNOWN,No Helmet,2026-05-19 20:46:25,Junction A,18.5204,73.8567,0.3869933784008026,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:46:25,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,No Helmet,2026-05-19 20:46:26,Junction A,18.5204,73.8567,0.4688635170459747,,,,
UNKNOWN,No Helmet,2026-05-19 20:46:33,Junction A,18.5204,73.8567,0.3657220005989074,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:46:33,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,No Helmet,2026-05-19 20:46:34,Junction A,18.5204,73.8567,0.2704917192459106,,,,
UNKNOWN,Triple Riding,2026-05-19 20:46:36,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:46:37,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:46:38,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:46:39,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:15,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:15,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:15,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.3618570268154144,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:47:16,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:17,Junction A,18.5204,73.8567,0.3625417351722717,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:47:17,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:17,Junction A,18.5204,73.8567,0.3612254559993744,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:47:17,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:18,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:18,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:18,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:18,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:19,Junction A,18.5204,73.8567,0.4727064967155456,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:20,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:20,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:20,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:20,Junction A,18.5204,73.8567,0.431123673915863,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:20,Junction A,18.5204,73.8567,0.2513673007488251,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:21,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:21,Junction A,18.5204,73.8567,0.6455946564674377,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:21,Junction A,18.5204,73.8567,0.2905757129192352,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:22,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:23,Junction A,18.5204,73.8567,0.4381993412971496,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:23,Junction A,18.5204,73.8567,0.4333626627922058,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:24,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:24,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:24,Junction A,18.5204,73.8567,0.492747813463211,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:25,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:25,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:25,Junction A,18.5204,73.8567,0.4239846765995025,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:26,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:26,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:27,Junction A,18.5204,73.8567,0.5405877828598022,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:27,Junction A,18.5204,73.8567,0.4118652641773224,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:28,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:28,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:28,Junction A,18.5204,73.8567,0.3937353193759918,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:29,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:29,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:29,Junction A,18.5204,73.8567,0.3787916004657745,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:30,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:30,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:30,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:30,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:31,Junction A,18.5204,73.8567,0.6965847611427307,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:32,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:32,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:32,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:32,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:32,Junction A,18.5204,73.8567,0.5330936312675476,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:32,Junction A,18.5204,73.8567,0.2505030632019043,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:34,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:34,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:34,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:34,Junction A,18.5204,73.8567,0.6890377998352051,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:34,Junction A,18.5204,73.8567,0.2580010592937469,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:35,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:35,Junction A,18.5204,73.8567,0.35476154088974,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:36,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:36,Junction A,18.5204,73.8567,0.3925908505916595,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:37,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:38,Junction A,18.5204,73.8567,0.605322539806366,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:39,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:39,Junction A,18.5204,73.8567,0.4094942808151245,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:39,Junction A,18.5204,73.8567,0.2869731187820434,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:40,Junction A,18.5204,73.8567,0.412136822938919,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:42,Junction A,18.5204,73.8567,0.3335224986076355,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:42,Junction A,18.5204,73.8567,0.2974801063537597,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:43,Junction A,18.5204,73.8567,0.4497291445732116,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:44,Junction A,18.5204,73.8567,0.4876331090927124,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:45,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:46,Junction A,18.5204,73.8567,0.4183538854122162,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:47,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:47,Junction A,18.5204,73.8567,0.3658674657344818,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:47,Junction A,18.5204,73.8567,0.3214905858039856,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:47,Junction A,18.5204,73.8567,0.2606340944766998,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:48,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:48,Junction A,18.5204,73.8567,0.3712561726570129,,,,
UNKNOWN,Signal Jumping,2026-05-19 20:47:48,Junction A,18.5204,73.8567,0.95,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:50,Junction A,18.5204,73.8567,0.4042768180370331,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:51,Junction A,18.5204,73.8567,0.4230419993400574,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:52,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:52,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:52,Junction A,18.5204,73.8567,0.4474829137325287,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:53,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:53,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:53,Junction A,18.5204,73.8567,0.2897960543632507,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:54,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:54,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:55,Junction A,18.5204,73.8567,0.5668314695358276,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:55,Junction A,18.5204,73.8567,0.3148708343505859,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:55,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:55,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:55,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:56,Junction A,18.5204,73.8567,0.3624223172664642,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:57,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:57,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:57,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:58,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:58,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:58,Junction A,18.5204,73.8567,0.3858430385589599,,,,
UNKNOWN,No Helmet,2026-05-19 20:47:58,Junction A,18.5204,73.8567,0.2980873584747314,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:59,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:47:59,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:00,Junction A,18.5204,73.8567,0.432263970375061,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:00,Junction A,18.5204,73.8567,0.3122366666793823,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:00,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:00,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:01,Junction A,18.5204,73.8567,0.4783106446266174,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:02,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:02,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:02,Junction A,18.5204,73.8567,0.7083833813667297,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:03,Junction A,18.5204,73.8567,0.3889708817005157,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:04,Junction A,18.5204,73.8567,0.6012250185012817,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:04,Junction A,18.5204,73.8567,0.288527101278305,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:05,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:06,Junction A,18.5204,73.8567,0.5992016196250916,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:06,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:07,Junction A,18.5204,73.8567,0.6995333433151245,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:08,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:08,Junction A,18.5204,73.8567,0.3809071183204651,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:08,Junction A,18.5204,73.8567,0.3220052719116211,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:09,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:09,Junction A,18.5204,73.8567,0.6363562941551208,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:09,Junction A,18.5204,73.8567,0.3472591638565063,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:10,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:10,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:10,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:11,Junction A,18.5204,73.8567,0.4085666239261627,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:12,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:12,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:12,Junction A,18.5204,73.8567,0.6118262410163879,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:12,Junction A,18.5204,73.8567,0.2918144464492798,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:13,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:13,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:13,Junction A,18.5204,73.8567,0.5135979652404785,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:13,Junction A,18.5204,73.8567,0.4954632520675659,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:14,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:14,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:15,Junction A,18.5204,73.8567,0.5780243873596191,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:15,Junction A,18.5204,73.8567,0.2962524592876434,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:16,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:16,Junction A,18.5204,73.8567,0.4549935758113861,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:16,Junction A,18.5204,73.8567,0.4226179420948028,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:17,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:17,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:18,Junction A,18.5204,73.8567,0.3710888624191284,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:18,Junction A,18.5204,73.8567,0.2850496172904968,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:18,Junction A,18.5204,73.8567,0.2514166235923767,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:19,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:19,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:19,Junction A,18.5204,73.8567,0.5674130320549011,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:19,Junction A,18.5204,73.8567,0.4809071719646454,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:19,Junction A,18.5204,73.8567,0.3958794176578522,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:20,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:20,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:20,Junction A,18.5204,73.8567,0.4837570190429687,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:20,Junction A,18.5204,73.8567,0.4797324240207672,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:20,Junction A,18.5204,73.8567,0.3248245120048523,,,,
UNKNOWN,Triple Riding,2026-05-19 20:48:21,Junction A,18.5204,73.8567,0.9,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:21,Junction A,18.5204,73.8567,0.4966328740119934,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:21,Junction A,18.5204,73.8567,0.4752666354179382,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:21,Junction A,18.5204,73.8567,0.3011876940727234,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:22,Junction A,18.5204,73.8567,0.6140839457511902,,,,
UNKNOWN,No Helmet,2026-05-19 20:48:22,Junction A,18.5204,73.8567,0.6078418493270874,,,,
